SaleID,CustomerID,ProductID,Quantity,TotalAmount,SaleDate,PaymentMethod,StoreLocation,SalesPerson,DeliveryStatus
SALE09505,CUST04906,PROD0489,3,29341.38,2023-11-06,Debit Card,In-Store,Jennifer Miller,Cancelled
SALE09506,CUST03473,PROD0248,0,,2023-09-04,,Online,Mark Marsh,Pending
SALE09507,CUST11519,PROD0332,,,27-02-2025,Cash,In-Store,Henry Williams,
SALE09508,CUST04258,PROD0445,,,02-06-2025,,In-Store,Amanda Santiago,Cancelled
SALE09509,CUST01877,PROD0117,,,,Cash,In-Store,John Harper,
SALE09510,CUST01275,PROD0461,,,31-10-2024,Debit Card,In-Store,Jessica Adams,Cancelled
SALE09511,CUST10629,PROD0737,,,2023-09-26,,,Ashley Boyd,
SALE09512,CUST09323,PROD0521,0,,2024-05-19,UPI,Online,Shawn Bell,Pending
SALE09513,CUST02300,PROD0112,,,2024-12-08,,,Raymond Harmon,Cancelled
SALE09514,CUST11403,PROD0078,0,,,Debit Card,,Karen Moore,Delivered
SALE09515,CUST08633,PROD0382,,,2024-12-06,,Online,Todd Paul,
SALE09516,CUST01955,PROD0011,3,20573.31,,,Online,Luis Newman,
SALE09517,CUST10899,PROD0209,5,1724.25,2024-11-21,,,Melissa Soto,Cancelled
SALE09518,CUST09052,PROD0376,3,25770.0,2024-05-13,,Online,Crystal Hester,
SALE09519,CUST04259,PROD0228,,,2023-08-27,Debit Card,,Stephen Hill,
SALE09520,CUST06453,PROD0740,,,2024-05-03,Credit Card,,Michael Cobb,Delivered
SALE09521,CUST01789,PROD0439,,,2024-07-27,,Online,Michelle Dillon,
SALE09522,CUST01582,PROD0335,,,2024-01-27,Cash,,Jennifer Garcia,Pending
SALE09523,CUST08282,PROD0305,2,2444.92,2024-12-27,Credit Card,,Clinton Richardson,
SALE09524,CUST07030,PROD0130,5,32972.85,13-11-2024,Cash,,Christopher Hayes,Pending
SALE09525,CUST05072,PROD0401,,,21-12-2024,,Online,Emily Woods,
SALE09526,CUST07602,PROD0511,,,,,,Veronica Rangel,
SALE09527,CUST06623,PROD0655,,,2023-11-25,,,Sarah Wilson,Pending
SALE09528,CUST02554,PROD0680,0,,11-07-2025,,In-Store,Barry Rojas,Cancelled
SALE09529,CUST02451,PROD0222,,,,Credit Card,In-Store,Michelle Nelson MD,
SALE09530,CUST02871,PROD0354,5,34469.5,01-04-2025,UPI,,Danielle Carter,Pending
SALE09531,CUST06407,PROD0619,,,,Debit Card,Online,Renee Patel,Delivered
SALE09532,CUST06312,PROD0139,,,04-06-2024,,,Amanda Lewis,
SALE09533,CUST00055,PROD0198,2,4455.02,20-09-2023,UPI,,Derrick Munoz,Cancelled
SALE09534,CUST02167,PROD0516,,,2024-02-27,Debit Card,,Beth Rios,Pending
SALE09535,CUST07892,PROD0765,,,,,,Seth Campbell,
SALE09536,CUST07957,PROD0479,2,1211.46,03-03-2025,,,Katie Garcia,Pending
SALE09537,CUST10074,PROD0642,,,,Debit Card,Online,Bryan Orozco,
SALE09538,CUST06420,PROD0304,0,,2024-09-03,Debit Card,Online,Jerry Henry,Pending
SALE09539,CUST08771,PROD0653,,,,Debit Card,In-Store,Mr. Aaron Booth,Pending
SALE09540,CUST05933,PROD0588,5,28280.85,2025-06-24,UPI,In-Store,Angela Romero,Cancelled
SALE09541,CUST04437,PROD0560,,,2024-12-10,Credit Card,Online,Adam Gomez,
SALE09542,CUST00157,PROD0143,0,,29-02-2024,Credit Card,In-Store,Kevin Robinson,
SALE09543,CUST07081,PROD0198,5,11137.55,,Cash,,Caleb Barber,Delivered
SALE09544,CUST06146,PROD0268,,,2024-01-04,Debit Card,In-Store,Rachel Chambers,Pending
SALE09545,CUST03042,PROD0203,,,20-11-2023,Debit Card,In-Store,Robert Hodge,Cancelled
SALE09546,CUST06276,PROD0765,0,,31-05-2024,Cash,Online,Robert Holland,
SALE09547,CUST01540,PROD0492,3,1953.63,14-11-2023,Debit Card,Online,Diane Smith,Delivered
SALE09548,CUST11516,PROD0556,0,,21-10-2023,Cash,,Joshua Gomez,
SALE09549,CUST03926,PROD0252,4,5342.6,07-07-2024,,In-Store,Phillip Sharp,
SALE09550,CUST11724,PROD0623,,,2024-02-29,Debit Card,Online,Zachary Vargas,Cancelled
SALE09551,CUST08314,PROD0344,,,2024-06-11,Debit Card,,,Cancelled
SALE09552,CUST00374,PROD0455,5,31064.25,2025-01-23,Cash,,Christy Martin,
SALE09553,CUST10354,PROD0349,,,,Cash,Online,Jasmine Vazquez,
SALE09554,CUST03415,PROD0274,,,2024-04-07,Cash,Online,Kelly Baldwin,
SALE09555,CUST04359,PROD0035,0,,,UPI,Online,Jennifer Farmer,
SALE09556,CUST03426,PROD0105,,,,UPI,,Lisa Harper,
SALE09557,CUST10995,PROD0090,0,,2024-09-30,,Online,James Hobbs,
SALE09558,CUST09035,PROD0643,3,17444.79,,Credit Card,,Seth Smith,
SALE09559,CUST00266,PROD0320,0,,,,,Alexander Haynes,Delivered
SALE09560,CUST11782,PROD0600,,,27-12-2024,Cash,,William Grant,
SALE09561,CUST04207,PROD0247,,,2024-01-12,,,Clinton Jackson,Delivered
SALE09562,CUST01426,PROD0716,,,2025-03-11,,Online,Aaron White,Pending
SALE09563,CUST02970,PROD0652,0,,06-04-2024,,,Tracy Johnson,Pending
SALE09564,CUST00958,PROD0232,,,24-02-2025,Debit Card,,Marvin Lynn,Pending
SALE09565,CUST08467,PROD0410,3,25350.78,2024-06-28,,In-Store,Mark Padilla,
SALE09566,CUST05128,PROD0413,0,,13-12-2024,Cash,,Jeffrey Dixon,Cancelled
SALE09567,CUST01128,PROD0151,0,,2024-06-16,,,Paula Craig,Pending
SALE09568,CUST02059,PROD0599,,,22-07-2024,UPI,In-Store,Cindy Armstrong,
SALE09569,CUST03084,PROD0084,,,,Cash,,Patricia Cox,Delivered
SALE09570,CUST04100,PROD0013,0,,28-08-2023,UPI,Online,,Delivered
SALE09571,CUST10248,PROD0095,,,29-09-2023,,In-Store,Jenny Chavez,Pending
SALE09572,CUST04771,PROD0623,,,,Cash,In-Store,Michael Thomas,Pending
SALE09573,CUST02455,PROD0052,,,,,,Latasha Jackson,
SALE09574,CUST11857,PROD0627,,,,UPI,Online,Mary Sanford,
SALE09575,CUST03185,PROD0057,,,2024-05-27,UPI,In-Store,Juan Smith,Cancelled
SALE09576,CUST07310,PROD0654,,,2024-03-15,,,Bryan Brown,Delivered
SALE09577,CUST01999,PROD0784,,,,UPI,,Kristina Oliver,Pending
SALE09578,CUST07788,PROD0257,,,2024-04-20,,,Nicole Lynn,Delivered
SALE09579,CUST02584,PROD0126,2,6497.64,,Debit Card,In-Store,,
SALE09580,CUST01820,PROD0530,,,2024-08-26,,,Rodney Flores,Cancelled
SALE09581,CUST02922,PROD0598,,,19-01-2025,Credit Card,,Carla Delgado,Delivered
SALE09582,CUST06551,PROD0377,,,2025-06-20,Debit Card,In-Store,Heather Bennett,
SALE09583,CUST07088,PROD0723,,,13-03-2024,UPI,Online,Juan Nelson,Pending
SALE09584,CUST04088,PROD0138,0,,,,,Jared Silva,Cancelled
SALE09585,CUST04278,PROD0742,,,2024-07-25,Debit Card,,John Young,
SALE09586,CUST01181,PROD0194,,,,Cash,In-Store,David Baxter,Cancelled
SALE09587,CUST07158,PROD0431,,,,,,Jesus Vincent Jr.,
SALE09588,CUST08334,PROD0332,,,,Debit Card,,Catherine Blair,
SALE09589,CUST06789,PROD0606,5,15471.85,07-09-2023,Cash,,Douglas Zimmerman,Delivered
SALE09590,CUST11274,PROD0165,0,,,Debit Card,Online,Cory Casey,Pending
SALE09591,CUST06575,PROD0068,0,,2023-09-29,UPI,Online,Carol Garcia,
SALE09592,CUST08283,PROD0126,0,,25-06-2025,,Online,Deanna Barnes,Cancelled
SALE09593,CUST01577,PROD0528,,,2025-02-10,Cash,Online,Peter Davis,Pending
SALE09594,CUST02350,PROD0110,,,25-12-2023,UPI,,Ms. Julia Martin,Delivered
SALE09595,CUST00430,PROD0698,,,2025-01-01,Debit Card,Online,,Delivered
SALE09596,CUST11612,PROD0084,0,,,,,William Joseph,
SALE09597,CUST01339,PROD0107,,,,,Online,Phillip Bush,Delivered
SALE09598,CUST03023,PROD0597,,,14-04-2024,UPI,In-Store,Timothy Howell,
SALE09599,CUST05250,PROD0688,,,2024-10-30,Debit Card,,Mark Bates,
SALE09600,CUST03252,PROD0603,4,20731.76,29-06-2024,,,Ryan Carney,
SALE09601,CUST00426,PROD0276,,,17-02-2025,,,Rachel Rodriguez,Cancelled
SALE09602,CUST08221,PROD0631,,,31-12-2024,,,Charles Bowers,
SALE09603,CUST00421,PROD0534,3,19196.55,2024-05-28,Credit Card,Online,James Wang,Pending
SALE09604,CUST03955,PROD0268,0,,2023-11-20,UPI,In-Store,Christian Lee DVM,Pending
SALE09605,CUST04095,PROD0712,,,2024-08-13,Credit Card,,Mark Castro,Delivered
SALE09606,CUST09081,PROD0489,,,,,,Sarah Owens,Pending
SALE09607,CUST02072,PROD0240,,,2025-02-06,,,Brandon Ruiz,Delivered
SALE09608,CUST10650,PROD0452,,,,,,James Pena,Cancelled
SALE09609,CUST05526,PROD0637,0,,2023-10-31,Debit Card,,Glen Douglas,Cancelled
SALE09610,CUST01717,PROD0267,0,,28-03-2025,UPI,,Cristina Harris,Delivered
SALE09611,CUST03460,PROD0596,,,10-11-2023,Cash,In-Store,Jerry James,Pending
SALE09612,CUST04188,PROD0097,,,20-03-2024,Credit Card,,Deanna Humphrey,
SALE09613,CUST08985,PROD0016,,,28-04-2025,Credit Card,Online,Heather Bryant,Delivered
SALE09614,CUST02133,PROD0352,,,11-12-2024,Debit Card,Online,Anthony Woods,
SALE09615,CUST02761,PROD0641,,,28-04-2024,Debit Card,In-Store,Cassandra Gonzalez,
SALE09616,CUST02791,PROD0279,,,,Cash,Online,Joy Sweeney,
SALE09617,CUST09524,PROD0415,,,2024-02-13,UPI,In-Store,Thomas Williams,
SALE09618,CUST11948,PROD0796,,,22-07-2025,,Online,Jacob Bell,
SALE09619,CUST07088,PROD0408,4,10746.24,,Debit Card,,Ralph May,Cancelled
SALE09620,CUST06940,PROD0605,,,2023-11-14,UPI,In-Store,Derek Mccoy,
SALE09621,CUST02716,PROD0389,,,23-04-2025,,,Breanna Gardner,
SALE09622,CUST03736,PROD0018,4,38663.92,,Debit Card,Online,Jonathan Bailey,Pending
SALE09623,CUST03967,PROD0146,,,,Cash,,Elizabeth Dillon,Cancelled
SALE09624,CUST11129,PROD0783,,,2025-02-07,Credit Card,Online,Joseph Taylor,Delivered
SALE09625,CUST07005,PROD0455,,,,,Online,Michael Martinez,Pending
SALE09626,CUST07678,PROD0327,,,14-07-2024,Cash,Online,Angela Burch,Cancelled
SALE09627,CUST07588,PROD0048,1,7657.64,09-01-2025,UPI,,Donna Ortiz,Delivered
SALE09628,CUST06509,PROD0616,,,,UPI,,Kathryn George,
SALE09629,CUST10849,PROD0789,0,,29-10-2024,,Online,John Rodriguez,Pending
SALE09630,CUST03309,PROD0733,,,2024-05-03,Credit Card,,Erica Diaz,Delivered
SALE09631,CUST06554,PROD0404,,,17-08-2024,,In-Store,Anthony Cooley,
SALE09632,CUST09136,PROD0771,5,5668.55,20-05-2025,,In-Store,Nancy Castaneda,Cancelled
SALE09633,CUST09243,PROD0508,0,,2024-03-08,Cash,In-Store,Thomas Rogers DDS,
SALE09634,CUST04503,PROD0729,0,,,Credit Card,,Garrett Richards,
SALE09635,CUST01395,PROD0447,,,2024-12-20,Cash,,Gabrielle Walker,Cancelled
SALE09636,CUST02585,PROD0457,4,14989.04,2025-07-07,Cash,,Patricia Fuller,Cancelled
SALE09637,CUST07436,PROD0333,,,22-08-2024,Cash,,Vincent Douglas,Cancelled
SALE09638,CUST04239,PROD0097,,,,Debit Card,,Daniel Rose,
SALE09639,CUST04202,PROD0417,,,,Credit Card,In-Store,Lisa Terry,Pending
SALE09640,CUST00517,PROD0055,2,7424.12,,,,Jason Ferrell,Delivered
SALE09641,CUST03687,PROD0267,,,,Credit Card,Online,Jeanne Vasquez,Delivered
SALE09642,CUST02798,PROD0100,,,2025-05-22,Debit Card,,Mrs. Kathryn Smith PhD,Pending
SALE09643,CUST05218,PROD0312,,,,,,Kelli Rodriguez,Pending
SALE09644,CUST06678,PROD0509,,,19-08-2024,,,Holly Robinson,
SALE09645,CUST07715,PROD0771,,,,,,Tamara Sullivan,Delivered
SALE09646,CUST00121,PROD0407,0,,25-12-2024,UPI,,Karen Fuller,
SALE09647,CUST08239,PROD0681,,,2025-05-25,UPI,,,Pending
SALE09648,CUST08485,PROD0189,5,46702.65,2025-01-05,Cash,In-Store,Vickie Young,Pending
SALE09649,CUST06037,PROD0518,,,16-10-2024,Cash,,Darren Jones,Pending
SALE09650,CUST01569,PROD0639,,,,,In-Store,Keith Norris,
SALE09651,CUST08212,PROD0146,0,,,,,Michelle Owens,
SALE09652,CUST11716,PROD0300,,,04-10-2023,Debit Card,,Steven Murray,Delivered
SALE09653,CUST11058,PROD0278,0,,,Credit Card,Online,Victoria Morris,
SALE09654,CUST10131,PROD0054,4,6943.04,2023-12-14,Cash,In-Store,,
SALE09655,CUST02026,PROD0600,3,,02-08-2024,,Online,Sandra Mason,Pending
SALE09656,CUST02777,PROD0076,,,22-01-2024,,Online,Theodore Parks,Pending
SALE09657,CUST06529,PROD0718,,,2023-12-03,Credit Card,,Jeremiah Young,
SALE09658,CUST03221,PROD0096,,,2025-01-30,UPI,Online,Joseph Anderson,Pending
SALE09659,CUST10231,PROD0349,5,34314.5,2024-06-22,Credit Card,,Jeffrey Juarez,
SALE09660,CUST09960,PROD0161,,,2025-07-05,Credit Card,,Alexander Ortiz,Pending
SALE09661,CUST03859,PROD0535,,,,,In-Store,Nicholas Pope,Delivered
SALE09662,CUST09272,PROD0778,0,,2024-05-05,,Online,Monique Brown,Cancelled
SALE09663,CUST00920,PROD0089,,,,Cash,,Joshua Nelson,Cancelled
SALE09664,CUST09065,PROD0655,,,,UPI,In-Store,Jacqueline Brooks,
SALE09665,CUST07396,PROD0770,3,5411.16,06-10-2024,Credit Card,,Sharon Osborne,
SALE09666,CUST05186,PROD0464,2,10444.86,17-03-2025,UPI,,Shane Lopez,Cancelled
SALE09667,CUST05892,PROD0620,,,2025-03-26,Debit Card,,Eric Wood,Delivered
SALE09668,CUST04307,PROD0241,,,2024-08-11,,,Jesus Decker,
SALE09669,CUST06700,PROD0238,,,,Cash,,,Pending
SALE09670,CUST01452,PROD0196,1,3481.22,2024-02-01,Cash,,Jeffrey Reilly,Cancelled
SALE09671,CUST09862,PROD0409,,,2023-10-31,UPI,In-Store,Paul Lee,Pending
SALE09672,CUST09149,PROD0705,1,8300.6,,,,Anthony Wang,
SALE09673,CUST06741,PROD0131,,,,,,Brenda Ortiz,Cancelled
SALE09674,CUST05765,PROD0451,0,,,Cash,,Ernest White,
SALE09675,CUST09642,PROD0194,0,,2024-03-25,,In-Store,Joseph Collins,
SALE09676,CUST07421,PROD0298,5,32127.55,08-09-2023,,,Patrick Burton,Pending
SALE09677,CUST10110,PROD0765,,,,Cash,Online,Matthew Reid,
SALE09678,CUST03529,PROD0212,,,27-07-2024,UPI,Online,Jessica Santiago,Pending
SALE09679,CUST05406,PROD0404,,,2025-07-05,UPI,,Hailey Bates,
SALE09680,CUST06603,PROD0018,,,2024-04-16,UPI,In-Store,Ronald Garcia,
SALE09681,CUST03977,PROD0205,4,27234.84,2025-03-14,,Online,Ronald Kelly,
SALE09682,CUST07983,PROD0554,,,08-03-2024,,Online,Nicholas Flynn,Pending
SALE09683,CUST04559,PROD0668,0,,,UPI,In-Store,Timothy Raymond,
SALE09684,CUST10238,PROD0557,,,2024-04-29,UPI,In-Store,Kathryn Riggs,Pending
SALE09685,CUST10155,PROD0778,4,29307.48,14-06-2025,UPI,In-Store,Catherine Acosta,
SALE09686,CUST11608,PROD0182,1,3688.01,15-03-2025,Debit Card,,Jacob Wood,Delivered
SALE09687,CUST10125,PROD0247,,,,,Online,Andrew Walker,Pending
SALE09688,CUST01687,PROD0090,2,8900.92,24-07-2024,Debit Card,Online,Seth Green,Delivered
SALE09689,CUST11585,PROD0016,0,,26-06-2024,,Online,David Graves,Pending
SALE09690,CUST09700,PROD0467,,,09-12-2024,Cash,Online,Devin Garcia,Delivered
SALE09691,CUST11274,PROD0297,,,,,Online,Thomas Valdez,
SALE09692,CUST05970,PROD0350,0,,2024-09-01,,,Sandra Dean,
SALE09693,CUST08374,PROD0217,,,,UPI,,Logan Johnson,
SALE09694,CUST09906,PROD0497,0,,,,Online,David Hicks,
SALE09695,CUST11253,PROD0199,,,2023-11-02,,In-Store,Colin Cole,
SALE09696,CUST06162,PROD0567,0,,,Debit Card,,Seth Rodriguez,Pending
SALE09697,CUST11937,PROD0702,,,2023-09-13,Credit Card,,Tyrone Weaver,Cancelled
SALE09698,CUST06370,PROD0494,0,,,Debit Card,,Joe Hudson,
SALE09699,CUST06327,PROD0057,,,2024-10-14,,,Stephanie Hall,
SALE09700,CUST08037,PROD0764,,,12-09-2023,UPI,,Matthew Ward,Delivered
SALE09701,CUST02230,PROD0436,,,26-11-2023,Debit Card,In-Store,Brian Mckinney,
SALE09702,CUST09977,PROD0451,1,421.65,,Debit Card,In-Store,Nathan Foster,
SALE09703,CUST09662,PROD0750,,,,,In-Store,Dr. Vanessa Mcguire MD,
SALE09704,CUST08952,PROD0407,0,,,Debit Card,Online,Bonnie Anderson,Pending
SALE09705,CUST00056,PROD0580,,,,UPI,Online,Kristen Hall,
SALE09706,CUST02099,PROD0409,,,2024-10-17,Credit Card,,Benjamin Brown,Pending
SALE09707,CUST04140,PROD0104,,,23-10-2024,UPI,Online,Cindy Horn,Pending
SALE09708,CUST00972,PROD0035,0,,,Credit Card,Online,Eric Callahan,Cancelled
SALE09709,CUST03642,PROD0121,,,10-01-2025,Credit Card,In-Store,Peter Flores,
SALE09710,CUST11509,PROD0622,0,,,UPI,,Jamie Francis,Delivered
SALE09711,CUST10841,PROD0141,,,,,,Beverly Willis,Delivered
SALE09712,CUST03043,PROD0628,4,22681.16,,Debit Card,Online,Catherine Hays,
SALE09713,CUST08744,PROD0296,,,2025-06-02,Debit Card,,Bruce Martinez,Delivered
SALE09714,CUST00344,PROD0301,,,2025-06-14,Cash,,Joel Hoffman,Pending
SALE09715,CUST11739,PROD0108,2,7494.88,19-01-2024,,,Jeffery Wilson,
SALE09716,CUST09036,PROD0152,,,2025-06-03,UPI,,Mark Sanchez,
SALE09717,CUST02905,PROD0148,5,20704.85,2024-12-15,Credit Card,In-Store,Lisa Ward,Pending
SALE09718,CUST11742,PROD0031,2,16572.28,,UPI,,Deborah Stokes,
SALE09719,CUST07023,PROD0519,,,28-08-2024,,In-Store,Eric Goodwin,
SALE09720,CUST08595,PROD0497,0,,22-04-2025,,Online,Jennifer Cox,Delivered
SALE09721,CUST06539,PROD0438,,,07-08-2024,Credit Card,,James Smith,Delivered
SALE09722,CUST09890,PROD0404,0,,,Debit Card,,Tamara Mitchell,Cancelled
SALE09723,CUST09504,PROD0350,,,16-03-2025,Debit Card,In-Store,Tiffany Delgado,Pending
SALE09724,CUST11520,PROD0635,,,2024-11-01,Cash,In-Store,Wesley Green,Pending
SALE09725,CUST05617,PROD0005,0,,,Cash,Online,Lisa Hernandez,Delivered
SALE09726,CUST00506,PROD0117,0,,2025-02-20,UPI,Online,Sandy Stevens,Cancelled
SALE09727,CUST01906,PROD0177,0,,06-06-2025,Credit Card,Online,Christine Davis,Pending
SALE09728,CUST08321,PROD0025,,,16-11-2024,Credit Card,,Christopher Todd,Cancelled
SALE09729,CUST05363,PROD0746,,,2024-05-21,Credit Card,In-Store,Monica Boyd,Pending
SALE09730,CUST00142,PROD0301,,,,Credit Card,,Robert Obrien,Cancelled
SALE09731,CUST06433,PROD0204,,,2023-09-19,Debit Card,Online,Jorge Woods,
SALE09732,CUST09481,PROD0533,,,,Credit Card,,Albert Fuller,
SALE09733,CUST05632,PROD0204,,,,Debit Card,Online,Amanda Murray,
SALE09734,CUST08493,PROD0737,,,,Debit Card,,Kevin Gardner,
SALE09735,CUST06665,PROD0700,3,13323.42,,UPI,,Leroy Ruiz,Pending
SALE09736,CUST06974,PROD0090,1,4450.46,2024-10-27,Credit Card,In-Store,,
SALE09737,CUST09981,PROD0314,,,,,,Susan Woodard,
SALE09738,CUST09627,PROD0015,3,,,Cash,Online,Mark Garcia,
SALE09739,CUST10790,PROD0013,0,,23-06-2024,UPI,,Jasmin Thompson,Pending
SALE09740,CUST03561,PROD0609,,,19-04-2025,,Online,Phillip Thompson,Pending
SALE09741,CUST09737,PROD0262,0,,16-04-2025,UPI,,,Delivered
SALE09742,CUST05500,PROD0176,,,2024-02-02,,Online,Aaron Williams,
SALE09743,CUST02966,PROD0371,3,10766.43,2025-05-14,Debit Card,,Stacey Lam,
SALE09744,CUST08495,PROD0032,,,2024-04-16,Cash,,Eric Williams,Pending
SALE09745,CUST01803,PROD0685,,,,Cash,In-Store,Marco Davis,Cancelled
SALE09746,CUST07458,PROD0678,2,13476.54,2025-06-22,Cash,,Tracey Parker,
SALE09747,CUST10447,PROD0213,2,11233.6,27-04-2025,UPI,In-Store,Anthony Davis,Cancelled
SALE09748,CUST05863,PROD0346,,,2024-01-23,Credit Card,In-Store,Christina Cobb,
SALE09749,CUST08449,PROD0362,5,22060.55,2024-02-09,Cash,,Mr. Joseph Smith PhD,
SALE09750,CUST11326,PROD0764,,,,,In-Store,Mandy Graves,
SALE09751,CUST04687,PROD0693,5,2596.75,2024-04-24,,,Rachel Hicks,Pending
SALE09752,CUST07051,PROD0471,,,28-02-2024,UPI,,Christian Stone,
SALE09753,CUST08151,PROD0257,,,2024-12-03,,,Cynthia Mcconnell,Cancelled
SALE09754,CUST07294,PROD0527,2,12524.44,,Cash,Online,Dawn Perez,Pending
SALE09755,CUST10345,PROD0459,3,12423.81,13-08-2023,Debit Card,In-Store,Alex Lopez,Delivered
SALE09756,CUST00822,PROD0608,4,24917.52,14-03-2025,Cash,,Paul Green,Delivered
SALE09757,CUST06194,PROD0246,1,3014.02,09-10-2023,Credit Card,Online,Brett Ellison,Delivered
SALE09758,CUST11141,PROD0284,4,14030.8,2024-03-11,,,Melanie Brown,
SALE09759,CUST04044,PROD0222,,,22-11-2023,UPI,In-Store,John Vargas,Cancelled
SALE09760,CUST09341,PROD0778,0,,06-05-2025,Debit Card,In-Store,Emily Barton,Cancelled
SALE09761,CUST08222,PROD0669,,,,Cash,Online,Jaclyn Taylor,Delivered
SALE09762,CUST11910,PROD0210,,,2024-10-15,Credit Card,,Brent Mejia,Cancelled
SALE09763,CUST02154,PROD0687,2,13453.24,10-02-2025,,In-Store,John Sanchez,Delivered
SALE09764,CUST11260,PROD0679,,,24-06-2024,,Online,Dr. Jonathan Johnson,
SALE09765,CUST10047,PROD0590,0,,,Credit Card,,Jermaine Reed DVM,Delivered
SALE09766,CUST07748,PROD0486,0,,2023-11-20,Cash,Online,Yolanda Young,Pending
SALE09767,CUST07852,PROD0588,0,,2025-07-27,Credit Card,,Nicole Lane,Cancelled
SALE09768,CUST01516,PROD0495,,,2025-06-20,Cash,,Alex Johnson,Cancelled
SALE09769,CUST09154,PROD0643,,,,Debit Card,,Andrea Nicholson,
SALE09770,CUST09101,PROD0158,5,44542.65,,,,Clifford Nelson,Cancelled
SALE09771,CUST09000,PROD0483,2,2411.46,17-03-2024,UPI,In-Store,,
SALE09772,CUST08529,PROD0225,,,2024-10-27,UPI,,Jacqueline Reid,Pending
SALE09773,CUST04589,PROD0723,0,,,UPI,,Christina Clark,
SALE09774,CUST07823,PROD0121,,,,,,Joseph Mcguire,
SALE09775,CUST11767,PROD0537,,,2023-11-30,,,Jack Butler,Cancelled
SALE09776,CUST11334,PROD0734,,,,,,Shane Morales,
SALE09777,CUST11754,PROD0633,,,04-01-2025,Cash,In-Store,Joseph Dunn,Pending
SALE09778,CUST00283,PROD0697,0,,,Credit Card,,Hannah Woods,
SALE09779,CUST00971,PROD0391,4,30324.8,2023-12-13,UPI,Online,Tony May,Delivered
SALE09780,CUST10396,PROD0467,1,3192.61,2023-09-29,Cash,Online,Thomas Dunn,Cancelled
SALE09781,CUST06412,PROD0649,,,2024-12-31,Cash,,Krystal Padilla,Pending
SALE09782,CUST06128,PROD0200,0,,2024-10-29,,,Tracy Alvarado,Pending
SALE09783,CUST03632,PROD0742,,,,Debit Card,Online,Tony Rodriguez,
SALE09784,CUST03402,PROD0692,,,25-03-2024,UPI,In-Store,Lisa Mitchell,Pending
SALE09785,CUST09534,PROD0103,2,12512.38,,Credit Card,In-Store,Crystal Stone,Cancelled
SALE09786,CUST02283,PROD0697,0,,,Cash,In-Store,Christina Hunt,
SALE09787,CUST11974,PROD0071,,,2024-05-17,UPI,,Sara Cook,Cancelled
SALE09788,CUST04926,PROD0612,4,24703.04,,Cash,,Jennifer Jackson,Delivered
SALE09789,CUST03726,PROD0675,5,39989.35,17-01-2025,,,Katherine Perez,Delivered
SALE09790,CUST10602,PROD0423,0,,,,Online,Curtis Newman,
SALE09791,CUST05564,PROD0247,3,23098.08,,Debit Card,In-Store,Pamela Jenkins,Cancelled
SALE09792,CUST08041,PROD0154,2,14499.12,2024-02-18,,Online,William Smith,Delivered
SALE09793,CUST08577,PROD0191,4,26897.0,2024-01-22,Debit Card,In-Store,Brooke Wall,
SALE09794,CUST00332,PROD0446,,,,Credit Card,In-Store,Brett Duffy,Cancelled
SALE09795,CUST00981,PROD0512,,,30-04-2025,Debit Card,,Bradley Smith,Cancelled
SALE09796,CUST07273,PROD0041,0,,,,In-Store,Thomas Lee,Pending
SALE09797,CUST04894,PROD0630,,,2025-01-15,,,David Rodriguez,
SALE09798,CUST10638,PROD0400,,,23-10-2024,Debit Card,,Michael Reeves,Delivered
SALE09799,CUST05522,PROD0214,0,,2024-03-09,,,Connie Jones,
SALE09800,CUST00015,PROD0457,,,2024-04-18,,,,Delivered
SALE09801,CUST02628,PROD0722,,,2025-03-04,,,James Wilkins,Pending
SALE09802,CUST07243,PROD0506,,,2025-07-30,Cash,In-Store,Jennifer Rivera,Cancelled
SALE09803,CUST08209,PROD0784,,,,Cash,,Jane Duffy,Delivered
SALE09804,CUST04151,PROD0275,4,18913.4,,,,Tiffany Smith,Pending
SALE09805,CUST01305,PROD0606,0,,,UPI,Online,Michael Shelton,Pending
SALE09806,CUST06499,PROD0493,,,21-09-2024,Credit Card,In-Store,Christopher Alvarez,
SALE09807,CUST01732,PROD0245,0,,2024-11-29,Credit Card,In-Store,Cassidy Willis,Delivered
SALE09808,CUST05546,PROD0500,0,,2024-05-22,Debit Card,Online,Debbie Brown,
SALE09809,CUST00919,PROD0673,,,2025-07-17,Credit Card,,Jessica Cannon,Cancelled
SALE09810,CUST03000,PROD0169,1,7579.87,2025-02-03,,,Doris Grant,Pending
SALE09811,CUST09659,PROD0629,,,,Credit Card,,,
SALE09812,CUST01571,PROD0356,,,,UPI,In-Store,,
SALE09813,CUST08340,PROD0769,,,,Credit Card,,Ronald Reed,
SALE09814,CUST11448,PROD0458,1,821.46,2024-08-05,,,Michael Willis,
SALE09815,CUST00283,PROD0792,,,13-08-2023,UPI,,Daniel Saunders,
SALE09816,CUST06727,PROD0671,5,24864.3,2024-12-19,Cash,,William Moore,Delivered
SALE09817,CUST07297,PROD0685,,,,,In-Store,Eric Weaver,Pending
SALE09818,CUST03245,PROD0066,1,2061.33,,,,Mr. Harold Jefferson,
SALE09819,CUST07698,PROD0429,,,17-12-2024,Debit Card,,Anthony Henson,Delivered
SALE09820,CUST08064,PROD0500,,,2024-08-09,,Online,Mrs. Melanie Perez,Pending
SALE09821,CUST03424,PROD0235,1,9274.12,2024-09-01,Debit Card,Online,Kristin Morgan,Pending
